2020-03-01 20:53,1726544024,数字尾巴,icon-vip-g,Surface Pro X 目前在美国官网有折扣，8 + 256GB 版本约合 7682 元，与国行相比便宜了 3300 元。 促销后的价格，我觉得还是不错的。论性能，这颗 Microsoft SQ1 芯片的 GPU 性能碾压了 Intel 处理器，CPU 的硬伤主要就是 Windows on ARM 的水土不服，实际性能还是很强。 当然了，目前也有越来越多的应用适配了 ARM 架构。后续我会争取尽早拿到这款产品，好好跟大家进一步分享 Windows on ARM 的现状大概到什么程度。 对于 Surface Pro X 的定位，我个人倾向于认为它并不适合成为一款主力笔电，除非你只是用来轻办公，否则最好同时拥有一部 Intel 笔电。Surface Pro X 就像 iPad Pro 一样，超长续航、轻薄便携、全时在线，这两大优势也得以使得这样的设备成为夹缝产品。 我这一年多来经常用 iPad Pro，对于这类产品的定位和实际用途，越来越清晰了。虽然它们现在还是在夹缝之中生存，但是随着性能的增长、用户需求的转变和生态的成熟，这类产品的吸引力，也变得越来越强了。 大概也是因为这个原因，去年十月摸了 Surface Pro X 之后，它便成为了我目前最想拥有的 Surface 产品。 
2020-03-01 21:26,5245117050,碎碎念的侯雪怡,icon-member, 联想 我想问一下 X1 Carbon 2016平板模式怎么用 outlook也不会 Microsoft 账户也摆弄不明白 ​
2020-03-01 21:19,3556198685,阿尔菲的花匠,icon-vip-y,好怪，我的mc登录了之后是不认识的 Microsoft 账号，刚买的材质包飞了，充的币也没了，气死我了气死我了 ​
2020-03-01 21:03,1878726905,动点科技,icon-vip-b,【两种人 | 双屏手机的正确形态是？】 #动点快讯# 虽然有折叠屏手机，但不妨碍一些厂商继续推出双屏手机，譬如 Yota Phone、 Microsoft Duo 等等。 双屏手机的正确形态是？ ​
2020-03-01 20:09,1843889123,雨后的彩虹编织永恒,icon-member,在已经过了快半年的时间 我才刚刚去研究怎么synced Microsoft account 我真棒 哈哈哈 为什么不早点研究呢？呃 我也不懂 ​
2020-03-01 17:47,1665282383,彩Se的西瓜,icon-vip-y,PC端Edge已经是默认主力浏览器了，比IE高了不止一个Level。iOS端的 Microsoft Edge 好用吗？移动端国产第三方一天不如一天了 ​
2020-03-01 16:31,1791747873,导演董志军,,Microsoft is expanding its antivirus software to iOS and Android — and it's betting on AI in a bid to dominate the enterprise cybersecurity market O 网页链接 ​
2020-03-01 15:50,5973940797,十轮网,icon-vip-y,发布了头条文章：《梵蒂冈提出AI道德指引 IBM和 Microsoft 率先签署》 O 梵蒂冈提出AI道德指引 IBM和 Microsoft 率先签署 ​
2020-03-01 15:45,5642678511,皮克阿曼,icon-member,啊啊啊啊要疯了计算机二级杀了我吧 又是跟电脑相爱相杀的一天 或许大家谁有 Microsoft Word/Excel/PPT的2010版本 又或者大家谁知道 Microsoft 已激活的产品密钥在哪找🙏🙏🙏🙏🙏🙏🙏🙏 ​
2020-03-01 15:43,3153614944,日夜颠倒倒带机,icon-member,问了一圈，Window XP用WPS，word都没乱码。 我win10用 Microsoft office，word频频乱码。 迷惑。 ​
2020-03-01 15:17,2074315237,sunni14,,那种 LG 和 Microsoft 双屏式折叠屏幕的方案，用上三星的那种曲面屏会好一些吧？现在的边框总还是不太爽是不是… ​
2020-03-01 13:06,5447713574,白起太爱我了怎么办,icon-member,WPS是个垃圾软件，完全可以用 Microsoft office mobile代替，乱七八糟功能收钱还授权用户信息，授权完了才知道人家功能根本不支持 垃圾软件 ​
